date,marketPrice,marketVolume,validatorsActive,validatorsTotal,tokenBonded,tokenSupply,activeAccountCount,chain,marketCap
2025-06-06,0.160852,16979688.0,128.0,199.0,414829857.0,1123982015.0,803.0,terra,110532473.0
2025-06-07,0.162792,8335675.0,129.0,200.0,414870279.0,1124275294.0,757.0,terra,111951831.0
2025-06-08,0.166316,6477318.0,129.0,200.0,414669936.0,1124566580.0,842.0,terra,114349452.0
2025-06-09,0.166687,10015262.0,128.0,200.0,411172617.0,1124857631.0,887.0,terra,114563757.0
2025-06-10,0.177905,16639535.0,128.0,200.0,411127024.0,1125148934.0,963.0,terra,122381912.0
2025-06-11,0.180896,18364052.0,128.0,200.0,410895535.0,1125440656.0,816.0,terra,124355546.0
2025-06-12,0.175885,11094154.0,128.0,200.0,410976949.0,1125732659.0,720.0,terra,120921547.0
2025-06-13,0.165051,11026381.0,128.0,200.0,410745048.0,1126024663.0,732.0,terra,113508513.0
2025-06-14,0.162287,15894344.0,128.0,200.0,410665654.0,1126316867.0,767.0,terra,111660776.0
2025-06-15,0.162122,16982630.0,128.0,200.0,410760777.0,1126609279.0,738.0,terra,111602088.0
2025-06-16,0.162704,8361766.0,128.0,200.0,410156003.0,1126901572.0,859.0,terra,111885310.0
2025-06-17,0.162785,11202654.0,128.0,200.0,410582722.0,1127194250.0,769.0,terra,112291156.0
2025-06-18,0.159442,12138715.0,128.0,200.0,410911227.0,1127486654.0,721.0,terra,109679633.0
2025-06-19,0.157937,10154837.0,128.0,200.0,411374072.0,1127779250.0,727.0,terra,108575944.0
2025-06-20,0.156433,6128289.0,128.0,200.0,411071978.0,1128071936.0,746.0,terra,107531743.0
2025-06-21,0.149287,11810355.0,128.0,200.0,410844567.0,1128363980.0,773.0,terra,102623848.0
2025-06-22,0.140503,12159345.0,128.0,200.0,410905693.0,1128656606.0,763.0,terra,96683242.0
2025-06-23,0.133978,17023664.0,128.0,200.0,411075914.0,1128949285.0,774.0,terra,92035694.0
2025-06-24,0.14632,13406046.0,128.0,200.0,404297407.0,1129241974.0,832.0,terra,100670751.0
2025-06-25,0.148928,11010293.0,128.0,200.0,404357733.0,1129532890.0,758.0,terra,102354255.0
2025-06-26,0.146458,11096684.0,128.0,200.0,404039560.0,1129824726.0,735.0,terra,100704315.0
2025-06-27,0.143756,10736789.0,128.0,200.0,404144642.0,1130116941.0,764.0,terra,99015868.0
2025-06-28,0.145064,8927947.0,127.0,200.0,403720242.0,1130409203.0,738.0,terra,99684547.0
2025-06-29,0.148065,4198161.0,128.0,200.0,404131308.0,1130701791.0,893.0,terra,101802958.0
2025-06-30,0.153655,6714518.0,128.0,200.0,404107361.0,1130994413.0,945.0,terra,105591485.0
2025-07-01,0.147556,9022967.0,128.0,200.0,401959718.0,1131287080.0,808.0,terra,101531566.0
2025-07-02,0.140607,8965160.0,128.0,200.0,402702993.0,1131580032.0,785.0,terra,96684624.0
2025-07-03,0.151841,14184650.0,128.0,200.0,402300949.0,1131622770.0,775.0,terra,104452173.0
2025-07-04,0.153657,12664862.0,128.0,200.0,402435026.0,1132165932.0,770.0,terra,105663558.0
2025-07-05,0.146617,9199939.0,128.0,200.0,402193463.0,1132459419.0,782.0,terra,100787928.0
2025-07-06,0.149923,13072716.0,128.0,200.0,403613588.0,1132753040.0,804.0,terra,103131995.0
2025-07-07,0.152433,14618477.0,128.0,200.0,404079938.0,1133046573.0,793.0,terra,104763187.0
2025-07-08,0.148373,10780883.0,129.0,200.0,415387739.0,1130335424.0,587.0,terra,101993761.0
2025-07-09,0.151231,9003531.0,121.0,200.0,406384588.0,1130628479.0,710.0,terra,103973085.0
2025-07-10,0.15701,12576918.0,122.0,200.0,408265711.0,1130929115.0,759.0,terra,107984809.0
2025-07-11,0.166567,23509757.0,125.0,200.0,412388885.0,1131229266.0,898.0,terra,113818570.0
2025-07-12,0.168727,37139520.0,125.0,200.0,412649343.0,1131527892.0,688.0,terra,116013840.0
2025-07-13,0.167612,13515961.0,125.0,200.0,413120259.0,1131827190.0,735.0,terra,115238777.0
2025-07-14,0.170472,13726202.0,125.0,200.0,412785767.0,1132125711.0,835.0,terra,117083394.0
2025-07-15,0.16961,21196203.0,126.0,200.0,411513234.0,1132406121.0,756.0,terra,116626111.0
2025-07-16,0.172785,18342072.0,126.0,200.0,411966962.0,1132704549.0,835.0,terra,118837742.0
2025-07-17,0.175763,16559328.0,127.0,200.0,412516902.0,1133002363.0,799.0,terra,120861860.0
2025-07-18,0.175642,17593572.0,127.0,200.0,412559104.0,1133300416.0,881.0,terra,121066935.0
2025-07-19,0.182963,21897746.0,127.0,200.0,412564398.0,1133406210.0,725.0,terra,125658090.0
2025-07-20,0.179346,14553751.0,129.0,201.0,415052039.0,1133896666.0,897.0,terra,123164727.0
2025-07-21,0.184543,25437501.0,129.0,201.0,415493951.0,1134195506.0,943.0,terra,127096880.0
2025-07-22,0.190996,30694861.0,129.0,201.0,415076146.0,1134491549.0,751.0,terra,131423125.0
2025-07-23,0.187768,21580000.0,129.0,201.0,414903489.0,1134789844.0,714.0,terra,129106583.0
2025-07-24,0.170777,22442655.0,128.0,201.0,412636964.0,1135084456.0,650.0,terra,117533986.0
2025-07-25,0.166802,16820542.0,128.0,201.0,412833510.0,1135382251.0,694.0,terra,114709004.0
2025-07-26,0.170989,20432000.0,128.0,201.0,412801992.0,1135679325.0,631.0,terra,117582393.0
2025-07-27,0.172295,8065865.0,128.0,201.0,412939563.0,1135977167.0,721.0,terra,118429033.0
2025-07-28,0.176223,12389942.0,129.0,202.0,413015798.0,1136274890.0,776.0,terra,121069705.0
2025-07-29,0.165007,15916303.0,129.0,202.0,412891715.0,1136572169.0,636.0,terra,113479627.0
2025-07-30,0.16333,13097154.0,129.0,202.0,412973917.0,1136869760.0,695.0,terra,112206965.0
2025-07-31,0.161231,13720205.0,130.0,204.0,413044113.0,1137167389.0,741.0,terra,110891532.0
2025-08-01,0.154568,12625260.0,130.0,204.0,412373546.0,1137464074.0,837.0,terra,106454820.0
2025-08-02,0.151404,15052081.0,130.0,204.0,412399637.0,1137754431.0,773.0,terra,103967620.0
2025-08-03,0.148289,9835903.0,130.0,204.0,412554831.0,1138051438.0,798.0,terra,102010597.0
2025-08-04,0.153424,10326656.0,130.0,204.0,412645558.0,1138348179.0,843.0,terra,105479216.0
2025-08-05,0.15745,10416429.0,130.0,204.0,412793519.0,1138645775.0,748.0,terra,108257010.0
2025-08-06,0.150566,11442379.0,130.0,204.0,412838134.0,1138943314.0,787.0,terra,103602602.0
2025-08-07,0.154945,9381441.0,130.0,204.0,414760208.0,1139241447.0,781.0,terra,106589653.0
2025-08-08,0.161064,10557062.0,130.0,204.0,414822780.0,1139539732.0,870.0,terra,110596184.0
2025-08-09,0.163223,12353260.0,130.0,204.0,412801234.0,1140682920.0,904.0,terra,112245408.0
2025-08-10,0.16746,11153106.0,130.0,204.0,412459795.0,1140978794.0,892.0,terra,115137989.0
2025-08-11,0.164651,10613597.0,130.0,204.0,409132190.0,1141276217.0,983.0,terra,113198791.0
2025-08-12,0.159294,17914756.0,130.0,204.0,381038308.0,1141574399.0,896.0,terra,109526487.0
2025-08-13,0.164983,23669223.0,130.0,204.0,382365222.0,1141877666.0,945.0,terra,113452318.0
2025-08-14,0.16866,15919314.0,130.0,204.0,385619812.0,1142176399.0,816.0,terra,116013299.0
2025-08-15,0.153411,18119769.0,130.0,204.0,385327839.0,1142474743.0,752.0,terra,105375202.0
2025-08-16,0.153787,11013341.0,130.0,204.0,387286649.0,1141924909.0,753.0,terra,105815012.0
2025-08-17,0.160784,16549131.0,130.0,204.0,387674828.0,1142224549.0,829.0,terra,110448741.0
2025-08-18,0.158592,8120026.0,130.0,204.0,387876329.0,1142523903.0,786.0,terra,109082034.0
2025-08-19,0.153526,11636565.0,130.0,204.0,387876430.0,1142822983.0,841.0,terra,105564734.0
2025-08-20,0.149427,15860373.0,130.0,204.0,388000365.0,1143122105.0,841.0,terra,102742906.0
2025-08-21,0.155635,9941103.0,130.0,204.0,388083473.0,1143421389.0,826.0,terra,107049679.0
2025-08-22,0.151914,10281799.0,130.0,204.0,387785919.0,1143719094.0,822.0,terra,104346867.0
2025-08-23,0.163483,18093627.0,130.0,204.0,387865231.0,1144018480.0,825.0,terra,112516925.0
2025-08-24,0.16317,18427006.0,130.0,204.0,387907652.0,1144317262.0,769.0,terra,112364326.0
2025-08-25,0.158092,16230170.0,130.0,204.0,384354703.0,1144616512.0,845.0,terra,108751644.0
2025-08-26,0.144283,19651184.0,130.0,204.0,384465714.0,1144916754.0,787.0,terra,99262465.0
2025-08-27,0.149778,13723759.0,130.0,204.0,384620750.0,1145217509.0,794.0,terra,103109384.0
2025-08-28,0.1491,12919345.0,130.0,204.0,384436454.0,1145516461.0,769.0,terra,102511271.0
2025-08-29,0.153249,10770769.0,129.0,204.0,381018951.0,1149124450.0,777.0,terra,105358508.0
2025-08-30,0.146396,15707798.0,129.0,204.0,381058054.0,1149424812.0,841.0,terra,100689146.0
2025-08-31,0.148152,6966179.0,130.0,204.0,384407694.0,1146419033.0,949.0,terra,101882607.0
2025-09-01,0.147232,8892766.0,130.0,204.0,384506657.0,1146720612.0,923.0,terra,101245881.0
2025-09-02,0.143288,12968112.0,130.0,204.0,372423507.0,1146945056.0,916.0,terra,98598278.0
2025-09-03,0.147496,10621003.0,130.0,204.0,372321204.0,1147243343.0,733.0,terra,101431954.0
2025-09-04,0.148133,8947940.0,130.0,204.0,371761761.0,1147542357.0,655.0,terra,101709958.0
2025-09-05,0.144285,8616117.0,130.0,204.0,371536320.0,1147840419.0,799.0,terra,99330176.0
2025-09-06,0.147062,12350620.0,130.0,204.0,370878157.0,1148138892.0,788.0,terra,101089118.0
2025-09-07,0.147021,6701457.0,130.0,204.0,370911998.0,1148436988.0,835.0,terra,101100434.0
2025-09-08,0.148406,7408325.0,130.0,205.0,370994507.0,1148735115.0,833.0,terra,102061690.0
2025-09-09,0.150851,12307915.0,130.0,205.0,370750987.0,1149032095.0,765.0,terra,103724045.0
2025-09-10,0.153547,17979052.0,130.0,205.0,370646945.0,1149329487.0,764.0,terra,105529248.0
2025-09-11,0.153216,17995652.0,130.0,205.0,370290450.0,1149627981.0,751.0,terra,105362163.0
2025-09-12,0.154215,12833069.0,130.0,205.0,370163913.0,1149926645.0,843.0,terra,106045429.0
2025-09-13,0.156927,14407761.0,130.0,205.0,370177803.0,1150225420.0,771.0,terra,107912903.0
2025-09-14,0.159122,14487910.0,130.0,205.0,370197268.0,1150523968.0,952.0,terra,109376964.0
2025-09-15,0.152653,12055648.0,129.0,205.0,369299942.0,1150819867.0,958.0,terra,104940612.0
2025-09-16,0.148281,11369412.0,129.0,205.0,369425164.0,1151118538.0,774.0,terra,102021801.0
2025-09-17,0.150017,10947495.0,129.0,205.0,369916052.0,1151418038.0,2111.0,terra,103140289.0
2025-09-18,0.152436,13952899.0,129.0,205.0,369947648.0,1151716743.0,2051.0,terra,104812374.0
2025-09-19,0.16275,39255282.0,129.0,205.0,370008934.0,1152015579.0,1140.0,terra,112042182.0
2025-09-20,0.154236,23865916.0,129.0,205.0,369980296.0,1152314728.0,1094.0,terra,106062175.0
2025-09-21,0.15565,9978985.0,129.0,205.0,370062950.0,1152614098.0,1507.0,terra,107033190.0
2025-09-22,0.154969,10286853.0,129.0,205.0,370095339.0,1152913731.0,2103.0,terra,106546094.0
2025-09-23,0.139663,27529733.0,129.0,205.0,370368523.0,1153213517.0,1971.0,terra,96239350.0
2025-09-24,0.139729,15389416.0,128.0,205.0,359043347.0,1153512280.0,686.0,terra,95861825.0
2025-09-25,0.140757,20529854.0,128.0,205.0,359397041.0,1153811436.0,691.0,terra,96784687.0
2025-09-26,0.131816,22099638.0,128.0,205.0,359702677.0,1154111541.0,676.0,terra,90629613.0
2025-09-27,0.138778,15804577.0,128.0,205.0,358846070.0,1154410019.0,669.0,terra,95422668.0
2025-09-28,0.139505,11228277.0,128.0,205.0,359266649.0,1154710774.0,668.0,terra,95861148.0
2025-09-29,0.14131,10351346.0,128.0,205.0,358971461.0,1155010693.0,784.0,terra,97153537.0
2025-09-30,0.139441,14618613.0,128.0,205.0,358925461.0,1155310192.0,729.0,terra,95925554.0
2025-10-01,0.137337,14256826.0,128.0,205.0,358915261.0,1155609816.0,1046.0,terra,94354972.0
2025-10-02,0.141991,16448688.0,128.0,205.0,358878907.0,1155908667.0,1016.0,terra,97631536.0
2025-10-03,0.144865,18077308.0,128.0,205.0,360357991.0,1156208082.0,848.0,terra,99579107.0
2025-10-04,0.144927,17107206.0,128.0,205.0,361378041.0,1156510106.0,945.0,terra,99660510.0
2025-10-05,0.141275,10902233.0,128.0,205.0,361611245.0,1156809991.0,830.0,terra,97180562.0
2025-10-06,0.138588,17183568.0,128.0,205.0,361488669.0,1157110143.0,867.0,terra,95300179.0
2025-10-07,0.141616,19846315.0,128.0,205.0,361600130.0,1157410212.0,774.0,terra,97409538.0
2025-10-08,0.134086,22319924.0,128.0,205.0,362000803.0,1157710495.0,751.0,terra,92205817.0
2025-10-09,0.137955,13228289.0,128.0,205.0,361894217.0,1158011304.0,666.0,terra,94851588.0
2025-10-10,0.134953,16174033.0,127.0,205.0,361522573.0,1158312640.0,817.0,terra,92802808.0
2025-10-11,0.091739,58427255.0,127.0,205.0,361578372.0,1158614134.0,784.0,terra,63492183.0
2025-10-12,0.089599,39019010.0,126.0,205.0,361278343.0,1158915608.0,852.0,terra,61611903.0
2025-10-13,0.100823,24430743.0,126.0,205.0,361411814.0,1159217429.0,848.0,terra,69173170.0
2025-10-14,0.10678,23512804.0,125.0,205.0,359887868.0,1159518364.0,763.0,terra,73368005.0
2025-10-15,0.102032,25843907.0,125.0,205.0,356026744.0,1159795726.0,641.0,terra,70213529.0
2025-10-16,0.099816,20889742.0,125.0,205.0,357426194.0,1159406734.0,674.0,terra,68650400.0
2025-10-17,0.097962,40416719.0,125.0,205.0,357946860.0,1159707604.0,731.0,terra,67363591.0
2025-10-18,0.098078,20570725.0,126.0,205.0,359659088.0,1160009329.0,646.0,terra,67445055.0
2025-10-19,0.09813,13159139.0,126.0,205.0,359756187.0,1160311466.0,664.0,terra,67466333.0
2025-10-20,0.098878,12142403.0,126.0,205.0,359492390.0,1160613696.0,672.0,terra,67939540.0
2025-10-21,0.098685,11692037.0,126.0,205.0,359421791.0,1160915525.0,609.0,terra,67864271.0
2025-10-22,0.098977,36057603.0,126.0,205.0,359663390.0,1161216685.0,581.0,terra,68046820.0
2025-10-23,0.097543,19460306.0,126.0,205.0,360216061.0,1161517361.0,591.0,terra,67004526.0
2025-10-24,0.099234,12665837.0,127.0,205.0,360399784.0,1161819433.0,562.0,terra,68216489.0
2025-10-25,0.100641,9838339.0,127.0,205.0,360705402.0,1162121492.0,614.0,terra,69214149.0
2025-10-26,0.100519,7503280.0,127.0,205.0,360797556.0,1162423604.0,692.0,terra,69127965.0
2025-10-27,0.102075,9457812.0,127.0,205.0,360697318.0,1162725701.0,659.0,terra,70232934.0
2025-10-28,0.098473,12782539.0,128.0,206.0,360850732.0,1163027746.0,583.0,terra,67717060.0
2025-10-29,0.096596,11092246.0,128.0,206.0,360914585.0,1163329155.0,588.0,terra,66425919.0
2025-10-30,0.096503,11203637.0,128.0,206.0,360738594.0,1163637023.0,770.0,terra,66342315.0
2025-10-31,0.091892,16086536.0,128.0,206.0,360754397.0,1163939208.0,1105.0,terra,63189508.0
2025-11-01,0.093583,12419798.0,128.0,206.0,360887714.0,1164241370.0,1084.0,terra,64407725.0
2025-11-02,0.094241,9598586.0,128.0,206.0,360924921.0,1164543552.0,653.0,terra,64785283.0
2025-11-03,0.093347,9491265.0,127.0,206.0,360353750.0,1164845751.0,688.0,terra,64160467.0
2025-11-04,0.081645,21173965.0,127.0,206.0,360246660.0,1165148278.0,654.0,terra,56135178.0
2025-11-05,0.079728,24808150.0,127.0,206.0,360102181.0,1165450386.0,553.0,terra,54807854.0
2025-11-06,0.081664,14297664.0,127.0,206.0,360191585.0,1165752903.0,541.0,terra,56175260.0
2025-11-07,0.080683,13910995.0,127.0,206.0,360249827.0,1166055315.0,662.0,terra,55476449.0
2025-11-08,0.091049,25977260.0,127.0,206.0,359837346.0,1166357036.0,530.0,terra,62683352.0
2025-11-09,0.090211,14334526.0,127.0,206.0,359968952.0,1166659173.0,533.0,terra,62070975.0
2025-11-10,0.090157,13900385.0,127.0,206.0,359983464.0,1166961559.0,629.0,terra,61975536.0
2025-11-11,0.091823,14879906.0,127.0,206.0,360301847.0,1167264102.0,573.0,terra,63085073.0
2025-11-12,0.086225,16978631.0,127.0,206.0,360382930.0,1167566412.0,552.0,terra,59508397.0
2025-11-13,0.085244,16405609.0,127.0,206.0,360503070.0,1167868840.0,639.0,terra,58616301.0
2025-11-14,0.081848,25639641.0,127.0,206.0,360220327.0,1168171256.0,543.0,terra,56382282.0
2025-11-15,0.079287,25466897.0,127.0,206.0,360340712.0,1168473714.0,597.0,terra,54522286.0
2025-11-16,0.080974,16108121.0,127.0,206.0,360410519.0,1168777134.0,570.0,terra,55678756.0
2025-11-17,0.078157,16157541.0,127.0,206.0,360026759.0,1169080662.0,641.0,terra,53745123.0
2025-11-18,0.07651,32529637.0,127.0,206.0,360211957.0,1169384201.0,573.0,terra,52473644.0
2025-11-19,0.077996,13826059.0,127.0,206.0,360096065.0,1169687878.0,536.0,terra,53674391.0
2025-11-20,0.07462,12251866.0,127.0,206.0,359918345.0,1169991836.0,649.0,terra,51264309.0
2025-11-21,0.072536,10173256.0,127.0,206.0,359794438.0,1170295796.0,565.0,terra,49983842.0
2025-11-22,0.071544,17364088.0,127.0,206.0,359697785.0,1170599993.0,563.0,terra,49196281.0
2025-11-23,0.071735,21957546.0,127.0,206.0,359652768.0,1170904249.0,559.0,terra,49353697.0
2025-11-24,0.072394,22215602.0,127.0,206.0,359759890.0,1171208185.0,576.0,terra,49791137.0
2025-11-25,0.073581,10564051.0,127.0,206.0,359711012.0,1171512191.0,583.0,terra,50665106.0
2025-11-26,0.073272,10562418.0,127.0,206.0,359745664.0,1171816695.0,518.0,terra,50445777.0
2025-11-27,0.074506,9768050.0,127.0,206.0,359637531.0,1172121201.0,550.0,terra,51229318.0
2025-11-28,0.074832,10732440.0,127.0,206.0,359457905.0,1172425793.0,488.0,terra,51495871.0
2025-11-29,0.07394,9176740.0,127.0,206.0,359486574.0,1172730428.0,496.0,terra,50848972.0
2025-11-30,0.072803,9268034.0,127.0,206.0,357501259.0,1173035419.0,522.0,terra,50056405.0
2025-12-01,0.072425,9113987.0,127.0,206.0,357615641.0,1173340449.0,607.0,terra,49828423.0
2025-06-06,0.282618,83692435.0,29.0,75.0,452590457.0,1823755964.0,385.0,mantra,
2025-06-07,0.298106,73138437.0,29.0,75.0,452389104.0,1823902823.0,368.0,mantra,
2025-06-08,0.303188,43605330.0,29.0,75.0,452514501.0,1824049442.0,309.0,mantra,
2025-06-09,0.299108,33425911.0,29.0,75.0,454310153.0,1824196223.0,413.0,mantra,
2025-06-10,0.309842,61727041.0,29.0,75.0,454712619.0,1824342908.0,452.0,mantra,
2025-06-11,0.310148,78812096.0,29.0,75.0,454594458.0,1824489519.0,367.0,mantra,
2025-06-12,0.29027,111432888.0,29.0,75.0,454632275.0,1824635989.0,340.0,mantra,
2025-06-13,0.270405,62348434.0,29.0,75.0,454627999.0,1824782520.0,325.0,mantra,
2025-06-14,0.261343,85121174.0,29.0,75.0,455321740.0,1824929195.0,363.0,mantra,
2025-06-15,0.264676,87587776.0,29.0,75.0,455325187.0,1825076000.0,297.0,mantra,
2025-06-16,0.261458,42688261.0,29.0,75.0,455422606.0,1825222813.0,401.0,mantra,
2025-06-17,0.260496,46063767.0,29.0,75.0,455478081.0,1825369644.0,437.0,mantra,
2025-06-18,0.25049,49047115.0,29.0,75.0,455646789.0,1825516301.0,364.0,mantra,
2025-06-19,0.25147,41831073.0,29.0,75.0,455788669.0,1825663097.0,366.0,mantra,
2025-06-20,0.243679,46947696.0,29.0,75.0,475670282.0,1825810269.0,349.0,mantra,
2025-06-21,0.230401,48060518.0,29.0,75.0,475686432.0,1825958217.0,339.0,mantra,
2025-06-22,0.212737,45032517.0,29.0,75.0,475713776.0,1826106339.0,327.0,mantra,
2025-06-23,0.201936,74767155.0,29.0,75.0,475637123.0,1826254343.0,385.0,mantra,
2025-06-24,0.22218,77255340.0,29.0,75.0,474726614.0,1826402278.0,388.0,mantra,
2025-06-25,0.22059,58073455.0,29.0,75.0,478321550.0,1826550207.0,373.0,mantra,
2025-06-26,0.210053,48028789.0,29.0,75.0,478321422.0,1826698145.0,313.0,mantra,
2025-06-27,0.200714,42048080.0,29.0,75.0,478452042.0,1826846323.0,520.0,mantra,
2025-06-28,0.204898,41167669.0,29.0,75.0,478572833.0,1826994540.0,356.0,mantra,
2025-06-29,0.208547,27251287.0,29.0,75.0,478924853.0,1827142807.0,460.0,mantra,
2025-06-30,0.217816,69590308.0,29.0,75.0,478995247.0,1827291001.0,393.0,mantra,
2025-07-01,0.209414,40351743.0,29.0,75.0,478763414.0,1827439071.0,363.0,mantra,
2025-07-02,0.197619,42234851.0,29.0,75.0,479444226.0,1827587223.0,398.0,mantra,
2025-07-03,0.214147,44705764.0,29.0,75.0,477451727.0,1827608849.0,611.0,mantra,
2025-07-04,0.216537,102266090.0,29.0,76.0,476398976.0,1827885190.0,409.0,mantra,
2025-07-05,0.207038,45359446.0,29.0,76.0,476425440.0,1828034471.0,322.0,mantra,
2025-07-06,0.204675,22397261.0,29.0,76.0,476458234.0,1828183788.0,313.0,mantra,
2025-07-07,0.211543,31120933.0,29.0,76.0,475879617.0,1828333154.0,398.0,mantra,
2025-07-08,0.20712,32783908.0,29.0,76.0,475946235.0,1828482521.0,361.0,mantra,
2025-07-09,0.205166,30957870.0,29.0,76.0,475961933.0,1828631460.0,752.0,mantra,
2025-07-10,0.209614,46415919.0,29.0,76.0,476118913.0,1828780459.0,441.0,mantra,
2025-07-11,0.221033,73019639.0,29.0,76.0,476118225.0,1828929521.0,579.0,mantra,
2025-07-12,0.221357,107694076.0,29.0,76.0,476099970.0,1829078346.0,469.0,mantra,
2025-07-13,0.21848,63229532.0,29.0,76.0,476172824.0,1829227199.0,385.0,mantra,
2025-07-14,0.221428,65224995.0,29.0,76.0,476309026.0,1829376111.0,507.0,mantra,
2025-07-15,0.240584,190692023.0,29.0,76.0,476456293.0,1829524916.0,429.0,mantra,
2025-07-16,0.236073,100309282.0,29.0,76.0,443182761.0,1829674409.0,424.0,mantra,
2025-07-17,0.236254,71910835.0,29.0,76.0,423217192.0,1829822555.0,413.0,mantra,
2025-07-18,0.23483,79382138.0,29.0,76.0,423234988.0,1829969933.0,568.0,mantra,
2025-07-19,0.242581,85463779.0,29.0,76.0,419576168.0,1830022129.0,493.0,mantra,
2025-07-20,0.235611,34113885.0,29.0,76.0,431557077.0,1830264289.0,612.0,mantra,
2025-07-21,0.360436,909378782.0,29.0,76.0,431549063.0,1830411221.0,650.0,mantra,
2025-07-22,0.33047,728701755.0,29.0,76.0,431855996.0,1830558332.0,455.0,mantra,
2025-07-23,0.313012,185156048.0,29.0,76.0,431547216.0,1830705547.0,438.0,mantra,
2025-07-24,0.27788,171893037.0,29.0,76.0,431569292.0,1830852715.0,384.0,mantra,
2025-07-25,0.264373,103185365.0,29.0,76.0,465169592.0,1831001118.0,749.0,mantra,
2025-07-26,0.273994,91523009.0,29.0,77.0,465847812.0,1831150059.0,500.0,mantra,
2025-07-27,0.283443,242834299.0,29.0,77.0,465841934.0,1831299048.0,397.0,mantra,
2025-07-28,0.279049,76074576.0,29.0,77.0,465160088.0,1831448149.0,585.0,mantra,
2025-07-29,0.261287,81409574.0,29.0,77.0,465048122.0,1831597141.0,475.0,mantra,
2025-07-30,0.253437,76808874.0,29.0,77.0,464832446.0,1831746094.0,424.0,mantra,
2025-07-31,0.249373,56202824.0,29.0,77.0,464988662.0,1831894549.0,662.0,mantra,
2025-08-01,0.237772,61538427.0,29.0,77.0,464796356.0,1832043362.0,467.0,mantra,
2025-08-02,0.235487,93555778.0,29.0,77.0,464596695.0,1832192182.0,430.0,mantra,
2025-08-03,0.236767,60837835.0,29.0,77.0,464539785.0,1832341202.0,484.0,mantra,
2025-08-04,0.250163,210846679.0,29.0,77.0,464395700.0,1832490038.0,464.0,mantra,
2025-08-05,0.258019,105042692.0,29.0,77.0,460873318.0,1832639140.0,657.0,mantra,
2025-08-06,0.251805,80716546.0,29.0,77.0,459160703.0,1832788151.0,485.0,mantra,
2025-08-07,0.278961,213773663.0,29.0,77.0,468669964.0,1832936858.0,693.0,mantra,
2025-08-08,0.276229,98176786.0,29.0,77.0,468689038.0,1833086120.0,661.0,mantra,
2025-08-09,0.280158,70463223.0,29.0,77.0,474377873.0,1833235600.0,667.0,mantra,
2025-08-10,0.281371,67973040.0,29.0,78.0,474610172.0,1833385245.0,671.0,mantra,
2025-08-11,0.277787,55868809.0,29.0,78.0,474597874.0,1833534937.0,573.0,mantra,
2025-08-12,0.266779,170345931.0,29.0,78.0,474277012.0,1833684658.0,584.0,mantra,
2025-08-13,0.276115,67427606.0,29.0,78.0,474465917.0,1833834357.0,557.0,mantra,
2025-08-14,0.280109,63295651.0,29.0,78.0,474523962.0,1833984449.0,466.0,mantra,
2025-08-15,0.252575,94733093.0,29.0,78.0,474494024.0,1834134796.0,340.0,mantra,
2025-08-16,0.255209,53196248.0,29.0,79.0,472846189.0,1834285440.0,420.0,mantra,
2025-08-17,0.257374,31063229.0,29.0,79.0,473155798.0,1834436138.0,377.0,mantra,
2025-08-18,0.256886,29303001.0,29.0,79.0,473297473.0,1834586611.0,594.0,mantra,
2025-08-19,0.244491,44472736.0,29.0,79.0,473283229.0,1834737032.0,522.0,mantra,
2025-08-20,0.235777,41294214.0,29.0,79.0,473523501.0,1834887638.0,847.0,mantra,
2025-08-21,0.241501,36331992.0,29.0,79.0,483405676.0,1835038422.0,652.0,mantra,
2025-08-22,0.233166,34624434.0,30.0,79.0,485224823.0,1835189881.0,630.0,mantra,
2025-08-23,0.252261,71504764.0,30.0,79.0,484460929.0,1835341337.0,535.0,mantra,
2025-08-24,0.248208,33244026.0,30.0,79.0,484493023.0,1835492925.0,657.0,mantra,
2025-08-25,0.23648,57872756.0,30.0,79.0,484539809.0,1835644440.0,665.0,mantra,
2025-08-26,0.219176,57826541.0,30.0,79.0,484659812.0,1835795985.0,815.0,mantra,
2025-08-27,0.22995,37667011.0,30.0,79.0,484929629.0,1835947401.0,537.0,mantra,
2025-08-28,0.229101,131189977.0,30.0,79.0,486944479.0,1836301851.0,504.0,mantra,
2025-08-29,0.233098,52649132.0,30.0,79.0,488171326.0,1836705161.0,540.0,mantra,
2025-08-30,0.213563,77575039.0,30.0,79.0,488801246.0,1837108693.0,742.0,mantra,
2025-08-31,0.221335,48593134.0,30.0,79.0,489335849.0,1837512194.0,745.0,mantra,
2025-09-01,0.211746,31444511.0,30.0,79.0,489412219.0,1837915755.0,875.0,mantra,
2025-09-02,0.200563,53491008.0,30.0,79.0,489637957.0,1838319719.0,699.0,mantra,
2025-09-03,0.206352,39577966.0,30.0,79.0,491425155.0,1838723765.0,449.0,mantra,
2025-09-04,0.204954,32106807.0,30.0,79.0,488704259.0,1839127058.0,389.0,mantra,
2025-09-05,0.199729,35857203.0,30.0,79.0,488690624.0,1839530454.0,810.0,mantra,
2025-09-06,0.207431,40901214.0,30.0,79.0,487785974.0,1839933841.0,615.0,mantra,
2025-09-07,0.20685,22912554.0,30.0,79.0,487970782.0,1840337152.0,677.0,mantra,
2025-09-08,0.209734,26795872.0,30.0,79.0,488368283.0,1840740225.0,592.0,mantra,
2025-09-09,0.21447,37704004.0,30.0,79.0,488388193.0,1841143219.0,631.0,mantra,
